country,x,y
Andorra,2001,0
Andorra,2002,0
Andorra,2003,0
Andorra,2004,0
Andorra,2005,0
Andorra,2006,0
Andorra,2007,0
Andorra,2008,0
Arab World,1993,22.76949016
Arab World,1994,20.91761926
Arab World,1995,21.55835678
Arab World,1996,24.22022411
Arab World,1997,21.46203001
Arab World,1998,14.61586513
Arab World,1999,17.28127052
Arab World,2000,28.47486657
Arab World,2001,24.44699169
Arab World,2002,22.56138683
Arab World,2003,27.96467795
Arab World,2004,33.69743334
Arab World,2005,42.14947604
Arab World,2006,42.17168367
Arab World,2007,38.94461794
Arab World,2008,45.27583821
Arab World,2009,27.56977125
Arab World,2010,30.0119894
Arab World,2011,34.72793779
Arab World,2012,32.81086571
United Arab Emirates,1993,21.33559314
United Arab Emirates,1994,19.06633764
United Arab Emirates,1995,18.97003186
United Arab Emirates,1996,21.73930704
United Arab Emirates,1997,19.50790898
United Arab Emirates,1998,13.03081296
United Arab Emirates,1999,14.13506804
United Arab Emirates,2000,22.92253249
United Arab Emirates,2001,19.0381477
United Arab Emirates,2002,16.50403259
United Arab Emirates,2003,20.49366814
United Arab Emirates,2004,23.12672316
United Arab Emirates,2005,28.28608982
United Arab Emirates,2006,28.58954057
United Arab Emirates,2007,26.54721266
United Arab Emirates,2008,30.56781714
United Arab Emirates,2009,18.81248561
United Arab Emirates,2010,21.68610133
United Arab Emirates,2011,25.57665714
United Arab Emirates,2012,23.83330763
Argentina,1993,2.084586408
Argentina,1994,1.556297561
Argentina,1995,1.837192495
Argentina,1996,2.329076649
Argentina,1997,2.135788436
Argentina,1998,1.421397222
Argentina,1999,1.761817043
Argentina,2000,3.502016397
Argentina,2001,3.233017819
Argentina,2002,7.503739279
Argentina,2003,8.144343531
Argentina,2004,8.886148682
Argentina,2005,10.65307658
Argentina,2006,10.12280937
Argentina,2007,8.361461007
Argentina,2008,9.345964371
Argentina,2009,5.278816922
Argentina,2010,5.184934085
Argentina,2011,5.227992224
Argentina,2012,4.514184465
Armenia,1993,0.022802051
Armenia,1994,0.349831157
Armenia,1995,0.686422405
Armenia,1996,0.481747411
Armenia,1997,0.604732437
Armenia,1998,0.186332569
Armenia,1999,0.171212919
Armenia,2000,0.422815812
Armenia,2001,0.406440519
Armenia,2002,0.578221361
Armenia,2003,0.586009913
Armenia,2004,1.025036482
Armenia,2005,0.926928268
Armenia,2006,1.823446548
Armenia,2007,1.317400724
Armenia,2008,1.699404521
Armenia,2009,2.23990014
Armenia,2010,3.745952429
Armenia,2011,4.996072194
Armenia,2012,5.216660743
Antigua and Barbuda,1993,0
Antigua and Barbuda,1994,0
Antigua and Barbuda,1995,0
Antigua and Barbuda,1996,0
Antigua and Barbuda,1997,0
Antigua and Barbuda,1998,0
Antigua and Barbuda,1999,0
Antigua and Barbuda,2000,0
Antigua and Barbuda,2001,0
Antigua and Barbuda,2002,0
Antigua and Barbuda,2003,0
Antigua and Barbuda,2004,0
Antigua and Barbuda,2005,0
Antigua and Barbuda,2006,0
Antigua and Barbuda,2007,0
Antigua and Barbuda,2008,0
Antigua and Barbuda,2009,0
Antigua and Barbuda,2010,0
Antigua and Barbuda,2011,0
Antigua and Barbuda,2012,0
Australia,1993,2.587680884
Australia,1994,2.435559033
Australia,1995,2.34468912
Australia,1996,2.465969241
Australia,1997,2.198436457
Australia,1998,2.257055777
Australia,1999,2.178212737
Australia,2000,3.681715972
Australia,2001,3.860570465
Australia,2002,3.686167386
Australia,2003,3.953014533
Australia,2004,4.5989666
Australia,2005,5.928043639
Australia,2006,7.075413114
Australia,2007,9.44715902
Australia,2008,11.12118039
Australia,2009,6.716020398
Australia,2010,9.765221374
Australia,2011,10.56206146
Australia,2012,8.003753567
Austria,1993,0.379155272
Austria,1994,0.374051124
Austria,1995,0.302896161
Austria,1996,0.328593223
Austria,1997,0.345825366
Austria,1998,0.303541268
Austria,1999,0.315850305
Austria,2000,0.424075506
Austria,2001,0.438103061
Austria,2002,0.37205663
Austria,2003,0.384983064
Austria,2004,0.328611457
Austria,2005,0.394624829
Austria,2006,0.442138779
Austria,2007,0.486044518
Austria,2008,0.575745671
Austria,2009,0.35153341
Austria,2010,0.450098142
Austria,2011,0.433610532
Austria,2012,0.460145425
Azerbaijan,1993,32.81582901
Azerbaijan,1994,33.75030286
Azerbaijan,1995,38.92923815
Azerbaijan,1996,47.08229205
Azerbaijan,1997,34.09002999
Azerbaijan,1998,21.59694516
Azerbaijan,1999,32.38763046
Azerbaijan,2000,55.70468995
Azerbaijan,2001,45.18367751
Azerbaijan,2002,39.8085692
Azerbaijan,2003,43.65022307
Azerbaijan,2004,48.41545815
Azerbaijan,2005,65.08098447
Azerbaijan,2006,68.16586828
Azerbaijan,2007,62.85581757
Azerbaijan,2008,63.8046593
Azerbaijan,2009,42.75313805
Azerbaijan,2010,46.13686466
Azerbaijan,2011,44.01115745
Azerbaijan,2012,38.53604934
Burundi,1993,12.61917693
Burundi,1994,14.6134013
Burundi,1995,20.04065766
Burundi,1996,25.28328415
Burundi,1997,21.49758889
Burundi,1998,23.06689203
Burundi,1999,14.02893029
Burundi,2000,12.27157553
Burundi,2001,16.32666905
Burundi,2002,21.67497803
Burundi,2003,29.53918072
Burundi,2004,23.35638276
Burundi,2005,20.37747161
Burundi,2006,23.82809029
Burundi,2007,30.40027073
Burundi,2008,32.54970119
Burundi,2009,28.18123256
Burundi,2010,27.22197305
Burundi,2011,26.08564352
Burundi,2012,23.38658135
Belgium,1993,0.000121465
Belgium,1994,2.37E-05
Belgium,1995,4.79E-06
Belgium,1996,5.46E-05
Belgium,1997,4.12E-06
Belgium,1998,0
Belgium,1999,7.25E-06
Belgium,2000,0.084900477
Belgium,2001,0.084264815
Belgium,2002,0.077551537
Belgium,2003,0.063838599
Belgium,2004,0.04459615
Belgium,2005,0.047478948
Belgium,2006,0.056535255
Belgium,2007,0.054815452
Belgium,2008,0.064661018
Belgium,2009,0.049028573
Belgium,2010,0.064552875
Belgium,2011,0.058862004
Belgium,2012,0.072425879
Benin,1993,4.956576406
Benin,1994,7.726352825
Benin,1995,7.732331667
Benin,1996,7.474045688
Benin,1997,7.349885555
Benin,1998,6.454020122
Benin,1999,4.370277542
Benin,2000,4.043654396
Benin,2001,3.962230975
Benin,2002,4.470874176
Benin,2003,4.47169179
Benin,2004,3.597124377
Benin,2005,3.475338317
Benin,2006,4.451573029
Benin,2007,4.976921802
Benin,2008,5.224457016
Benin,2009,4.850000377
Benin,2010,5.470693818
Benin,2011,5.402672162
Benin,2012,4.942459911
Burkina Faso,1993,6.960923927
Burkina Faso,1994,10.05551149
Burkina Faso,1995,11.620477
Burkina Faso,1996,11.33725198
Burkina Faso,1997,11.59244481
Burkina Faso,1998,9.906193428
Burkina Faso,1999,4.719761919
Burkina Faso,2000,4.928184139
Burkina Faso,2001,4.681827651
Burkina Faso,2002,5.642635339
Burkina Faso,2003,5.305082868
Burkina Faso,2004,4.722286843
Burkina Faso,2005,5.437814966
Burkina Faso,2006,7.078269161
Burkina Faso,2007,8.486382704
Burkina Faso,2008,9.956138748
Burkina Faso,2009,10.95223898
Burkina Faso,2010,15.3093666
Burkina Faso,2011,19.83766839
Burkina Faso,2012,22.12350349
Bangladesh,1993,2.803116314
Bangladesh,1994,2.722017267
Bangladesh,1995,2.732105281
Bangladesh,1996,4.986387269
Bangladesh,1997,2.367190669
Bangladesh,1998,2.405735399
Bangladesh,1999,2.421692411
Bangladesh,2000,3.383296964
Bangladesh,2001,3.497153781
Bangladesh,2002,2.510582514
Bangladesh,2003,4.106068513
Bangladesh,2004,4.368743151
Bangladesh,2005,6.194770096
Bangladesh,2006,7.165571188
Bangladesh,2007,6.977261996
Bangladesh,2008,8.772093343
Bangladesh,2009,4.518414658
Bangladesh,2010,5.104491321
Bangladesh,2011,4.767120426
Bangladesh,2012,4.20189935
Bulgaria,1993,1.785882726
Bulgaria,1994,2.065823366
Bulgaria,1995,1.99859494
Bulgaria,1996,2.898063869
Bulgaria,1997,2.160215063
Bulgaria,1998,1.237271507
Bulgaria,1999,1.58925738
Bulgaria,2000,1.679561888
Bulgaria,2001,1.218486789
Bulgaria,2002,1.343320334
Bulgaria,2003,1.282274501
Bulgaria,2004,1.622403041
Bulgaria,2005,1.888730774
Bulgaria,2006,3.11734491
Bulgaria,2007,2.578999613
Bulgaria,2008,2.516836485
Bulgaria,2009,1.711253877
Bulgaria,2010,2.590181896
Bulgaria,2011,3.124610021
Bulgaria,2012,2.800823935
Bahrain,1993,23.58458034
Bahrain,1994,19.90957652
Bahrain,1995,20.56710036
Bahrain,1996,25.26802939
Bahrain,1997,23.06477457
Bahrain,1998,15.76664134
Bahrain,1999,18.21865286
Bahrain,2000,26.10481078
Bahrain,2001,22.8136632
Bahrain,2002,20.0259745
Bahrain,2003,23.52859697
Bahrain,2004,25.13300821
Bahrain,2005,31.442165
Bahrain,2006,30.96323223
Bahrain,2007,28.86870337
Bahrain,2008,34.98125376
Bahrain,2009,21.12450176
Bahrain,2010,22.66894521
Bahrain,2011,26.55368571
Bahrain,2012,23.73788757
"Bahamas, The",1993,0.192701401
"Bahamas, The",1994,0.188564357
"Bahamas, The",1995,0.197931406
"Bahamas, The",1996,0.19660252
"Bahamas, The",1997,0.137340826
"Bahamas, The",1998,0.029312614
"Bahamas, The",1999,0.022643369
"Bahamas, The",2000,0.021067145
"Bahamas, The",2001,0.02055922
"Bahamas, The",2002,0.022257578
"Bahamas, The",2003,0.025292397
"Bahamas, The",2004,0.022150431
"Bahamas, The",2005,0.021881231
"Bahamas, The",2006,0.026423968
"Bahamas, The",2007,0.029445601
"Bahamas, The",2008,0.032585056
"Bahamas, The",2009,0.034151316
"Bahamas, The",2010,0.033619312
"Bahamas, The",2011,0.037419678
"Bahamas, The",2012,0.034376458
Bosnia and Herzegovina,1994,0.144976646
Bosnia and Herzegovina,1995,0.118073198
Bosnia and Herzegovina,1996,0.085342778
Bosnia and Herzegovina,1997,2.686709352
Bosnia and Herzegovina,1998,2.651641934
Bosnia and Herzegovina,1999,2.201408333
Bosnia and Herzegovina,2000,1.883482025
Bosnia and Herzegovina,2001,1.519867683
Bosnia and Herzegovina,2002,1.847426749
Bosnia and Herzegovina,2003,1.680658432
Bosnia and Herzegovina,2004,1.714046771
Bosnia and Herzegovina,2005,2.005044767
Bosnia and Herzegovina,2006,2.084638416
Bosnia and Herzegovina,2007,2.568364926
Bosnia and Herzegovina,2008,4.826341316
Bosnia and Herzegovina,2009,2.077615572
Bosnia and Herzegovina,2010,3.550479813
Bosnia and Herzegovina,2011,4.804204622
Bosnia and Herzegovina,2012,2.396580754
Belarus,1993,3.852284366
Belarus,1994,3.543952876
Belarus,1995,4.222590584
Belarus,1996,5.744771378
Belarus,1997,4.84882534
Belarus,1998,1.87464692
Belarus,1999,2.9462581
Belarus,2000,3.910649203
Belarus,2001,3.496514836
Belarus,2002,3.376677752
Belarus,2003,3.186207871
Belarus,2004,2.795066252
Belarus,2005,2.881506587
Belarus,2006,2.918675485
Belarus,2007,2.608294213
Belarus,2008,2.648341521
Belarus,2009,2.12821882
Belarus,2010,2.497630651
Belarus,2011,2.779689599
Belarus,2012,2.512461308
Belize,1993,1.588463621
Belize,1994,1.389305652
Belize,1995,1.539442801
Belize,1996,1.508481759
Belize,1997,1.351842651
Belize,1998,0.836748295
Belize,1999,0.801312333
Belize,2000,0.809103515
Belize,2001,0.768943244
Belize,2002,0.798336753
Belize,2003,0.881255441
Belize,2004,0.725670815
Belize,2005,0.672435353
Belize,2006,0.546355792
Belize,2007,0.781918122
Belize,2008,0.869500674
Belize,2009,0.812409531
Belize,2010,1.008753685
Belize,2011,0.882042036
Belize,2012,0.826204274
Bermuda,1993,0
Bermuda,1994,0
Bermuda,1995,0
Bermuda,1996,0
Bermuda,1997,0
Bermuda,1998,0
Bermuda,1999,0
Bermuda,2000,0
Bermuda,2001,0
Bermuda,2002,0
Bermuda,2003,0
Bermuda,2004,0
Bermuda,2005,0
Bermuda,2006,0
Bermuda,2007,0
Bermuda,2008,0
Bermuda,2009,0
Bermuda,2010,0
Bermuda,2011,0
Bermuda,2012,0
Bolivia,1993,7.867832167
Bolivia,1994,7.586422721
Bolivia,1995,7.439012086
Bolivia,1996,8.653739736
Bolivia,1997,7.649648529
Bolivia,1998,4.549472903
Bolivia,1999,4.255228674
Bolivia,2000,8.919398413
Bolivia,2001,9.305171636
Bolivia,2002,9.230196968
Bolivia,2003,15.35774547
Bolivia,2004,21.67096463
Bolivia,2005,40.14633546
Bolivia,2006,39.15568744
Bolivia,2007,37.76514199
Bolivia,2008,41.45469374
Bolivia,2009,17.88410124
Bolivia,2010,20.06955261
Bolivia,2011,22.47883923
Bolivia,2012,18.48207326
Brazil,1993,3.583990127
Brazil,1994,2.675504754
Brazil,1995,2.243358681
Brazil,1996,2.266976271
Brazil,1997,2.106292738
Brazil,1998,1.805635002
Brazil,1999,2.988367464
Brazil,2000,3.94247526
Brazil,2001,4.141508709
Brazil,2002,5.10707576
Brazil,2003,5.929773086
Brazil,2004,5.648695406
Brazil,2005,6.621542316
Brazil,2006,6.764043873
Brazil,2007,7.622906403
Brazil,2008,8.389975572
Brazil,2009,4.873821148
Brazil,2010,6.143111418
Brazil,2011,6.436514209
Brazil,2012,6.269592158
Barbados,1993,0.391403193
Barbados,1994,0.328351975
Barbados,1995,0.357628681
Barbados,1996,0.366347661
Barbados,1997,0.279468353
Barbados,1998,0.262154428
Barbados,1999,0.385571462
Barbados,2000,0.575967805
Barbados,2001,0.130122839
Barbados,2002,0.09102386
Barbados,2003,0.1271186
Barbados,2004,0.07561692
Barbados,2005,0.089493637
Barbados,2006,0.01855797
Barbados,2007,0.019416924
Barbados,2008,0.027001502
Barbados,2009,0.020187176
Barbados,2010,0.023805664
Barbados,2011,0.025288153
Barbados,2012,0.028345091
Brunei Darussalam,1993,36.11501314
Brunei Darussalam,1994,33.91748824
Brunei Darussalam,1995,31.99818719
Brunei Darussalam,1996,36.46452186
Brunei Darussalam,1997,32.7290649
Brunei Darussalam,1998,28.18993138
Brunei Darussalam,1999,31.61482486
Brunei Darussalam,2000,51.46200326
Brunei Darussalam,2001,49.40305786
Brunei Darussalam,2002,42.86304866
Brunei Darussalam,2003,54.4565882
Brunei Darussalam,2004,53.72927726
Brunei Darussalam,2005,67.9542138
Brunei Darussalam,2006,65.31085841
Brunei Darussalam,2007,59.38443584
Brunei Darussalam,2008,71.83134401
Brunei Darussalam,2009,45.57035802
Brunei Darussalam,2010,45.42345921
Brunei Darussalam,2011,41.59987955
Brunei Darussalam,2012,35.9911085
Bhutan,1993,30.90120492
Bhutan,1994,27.87024745
Bhutan,1995,28.73847879
Bhutan,1996,63.97887389
Bhutan,1997,18.42792189
Bhutan,1998,23.63094844
Bhutan,1999,24.49243314
Bhutan,2000,17.79167972
Bhutan,2001,15.81119902
Bhutan,2002,9.11858989
Bhutan,2003,14.66398411
Bhutan,2004,14.60586339
Bhutan,2005,12.69076405
Bhutan,2006,18.42329999
Bhutan,2007,16.88044166
Bhutan,2008,17.07378
Bhutan,2009,15.71026514
Bhutan,2010,24.26869874
Bhutan,2011,19.49452008
Bhutan,2012,16.92743375
Botswana,1993,0.447340504
Botswana,1994,0.696050647
Botswana,1995,1.003634965
Botswana,1996,0.767178864
Botswana,1997,0.731562654
Botswana,1998,0.456393665
Botswana,1999,0.271580942
Botswana,2000,1.47352805
Botswana,2001,0.439564711
Botswana,2002,0.52531703
Botswana,2003,1.548716333
Botswana,2004,3.255103975
Botswana,2005,3.772948568
Botswana,2006,8.008436886
Botswana,2007,9.259868959
Botswana,2008,5.995088868
Botswana,2009,3.664168709
Botswana,2010,4.99142889
Botswana,2011,4.756428015
Botswana,2012,3.741782791
Central African Republic,1993,5.710430695
Central African Republic,1994,9.722384302
Central African Republic,1995,9.844299222
Central African Republic,1996,10.46239352
Central African Republic,1997,11.64999789
Central African Republic,1998,11.81377623
Central African Republic,1999,7.199897522
Central African Republic,2000,8.149539219
Central African Republic,2001,8.707990649
Central African Republic,2002,9.636665678
Central African Republic,2003,8.933148757
Central African Republic,2004,6.328486419
Central African Republic,2005,6.970120047
Central African Republic,2006,8.283907593
Central African Republic,2007,8.652083149
Central African Republic,2008,9.456937437
Central African Republic,2009,7.531827567
Central African Republic,2010,8.358334401
Central African Republic,2011,8.56075113
Central African Republic,2012,8.49429772
Canada,1993,3.20217157
Canada,1994,3.154326261
Canada,1995,3.250945015
Canada,1996,3.897056247
Canada,1997,3.509234908
Canada,1998,2.446149454
Canada,1999,2.344303113
Canada,2000,4.967657358
Canada,2001,4.414309139
Canada,2002,3.559954531
Canada,2003,4.457793899
Canada,2004,4.839019567
Canada,2005,6.652808643
Canada,2006,6.774014207
Canada,2007,6.45691281
Canada,2008,8.001986108
Canada,2009,3.559036274
Canada,2010,4.123149308
Canada,2011,4.923906809
Canada,2012,4.38012849
Central Europe and the Baltics,1993,2.166634657
Central Europe and the Baltics,1994,1.823795716
Central Europe and the Baltics,1995,1.64756037
Central Europe and the Baltics,1996,1.657343577
Central Europe and the Baltics,1997,1.481733652
Central Europe and the Baltics,1998,1.144351326
Central Europe and the Baltics,1999,1.242550631
Central Europe and the Baltics,2000,1.872857833
Central Europe and the Baltics,2001,1.707209714
Central Europe and the Baltics,2002,1.360779133
Central Europe and the Baltics,2003,1.454824554
Central Europe and the Baltics,2004,1.586628645
Central Europe and the Baltics,2005,1.616777634
Central Europe and the Baltics,2006,1.809455415
Central Europe and the Baltics,2007,1.555285442
Central Europe and the Baltics,2008,1.989269491
Central Europe and the Baltics,2009,1.176183628
Central Europe and the Baltics,2010,1.552502323
Central Europe and the Baltics,2011,1.775954445
Central Europe and the Baltics,2012,1.634558568
Switzerland,1993,0.078963313
Switzerland,1994,0.072402451
Switzerland,1995,0.060767376
Switzerland,1996,0.050301248
Switzerland,1997,0.062316774
Switzerland,1998,0.064305449
Switzerland,1999,0.066632578
Switzerland,2000,0.128041921
Switzerland,2001,0.087277058
Switzerland,2002,0.056542238
Switzerland,2003,0.051672566
Switzerland,2004,0.038302032
Switzerland,2005,0.041906307
Switzerland,2006,0.050580216
Switzerland,2007,0.055333738
Switzerland,2008,0.056549103
Switzerland,2009,0.044413746
Switzerland,2010,0.050733132
Switzerland,2011,0.040447376
Switzerland,2012,0.046395384
Channel Islands,1998,0
Channel Islands,1999,0
Channel Islands,2000,0
Channel Islands,2001,0
Channel Islands,2002,0
Channel Islands,2003,0
Channel Islands,2004,0
Channel Islands,2005,0
Channel Islands,2006,0
Channel Islands,2007,0
Chile,1993,8.123082577
Chile,1994,8.948281679
Chile,1995,9.645163384
Chile,1996,7.893735032
Chile,1997,7.793442286
Chile,1998,6.419029907
Chile,1999,7.402570725
Chile,2000,8.81112222
Chile,2001,8.861644033
Chile,2002,8.43809816
Chile,2003,8.995793802
Chile,2004,13.1596019
Chile,2005,14.53029048
Chile,2006,22.8037833
Chile,2007,23.08992676
Chile,2008,22.05719478
Chile,2009,16.3831765
Chile,2010,19.59018147
Chile,2011,20.03239001
Chile,2012,17.55998388
China,1993,5.437256542
China,1994,4.269643032
China,1995,4.28402496
China,1996,4.354032176
China,1997,3.538048058
China,1998,2.305409594
China,1999,2.16822196
China,2000,3.22522163
China,2001,3.183194828
China,2002,2.348059826
China,2003,2.867808348
China,2004,5.390177641
China,2005,5.7218688
China,2006,6.443269594
China,2007,7.466227223
China,2008,10.77329407
China,2009,4.566604672
China,2010,6.954084587
China,2011,8.197205115
China,2012,5.793257266
Cote d'Ivoire,1993,1.321846927
Cote d'Ivoire,1994,2.051977801
Cote d'Ivoire,1995,2.257576908
Cote d'Ivoire,1996,2.911357311
Cote d'Ivoire,1997,2.970056556
Cote d'Ivoire,1998,2.244464398
Cote d'Ivoire,1999,2.097007671
Cote d'Ivoire,2000,3.501637126
Cote d'Ivoire,2001,3.220439241
Cote d'Ivoire,2002,3.412037015
Cote d'Ivoire,2003,4.159356714
Cote d'Ivoire,2004,4.551379356
Cote d'Ivoire,2005,7.728263934
Cote d'Ivoire,2006,11.04586932
Cote d'Ivoire,2007,9.242788363
Cote d'Ivoire,2008,10.67186988
Cote d'Ivoire,2009,7.042689646
Cote d'Ivoire,2010,7.816247818
Cote d'Ivoire,2011,9.241269297
Cote d'Ivoire,2012,8.792382269
Cameroon,1993,6.662943243
Cameroon,1994,9.586648048
Cameroon,1995,10.93594824
Cameroon,1996,11.90154494
Cameroon,1997,11.15270052
Cameroon,1998,7.93457215
Cameroon,1999,7.697097974
Cameroon,2000,13.32265081
Cameroon,2001,9.903717263
Cameroon,2002,9.701097819
Cameroon,2003,9.130807729
Cameroon,2004,9.303509249
Cameroon,2005,11.36135396
Cameroon,2006,13.54127196
Cameroon,2007,13.3150835
Cameroon,2008,15.36282248
Cameroon,2009,9.523547385
Cameroon,2010,10.74510771
Cameroon,2011,11.09021075
Cameroon,2012,11.10222892
"Congo, Dem. Rep.",1993,10.20654844
"Congo, Dem. Rep.",1994,21.70641268
"Congo, Dem. Rep.",1995,32.05831611
"Congo, Dem. Rep.",1996,34.32840302
"Congo, Dem. Rep.",1997,30.90519177
"Congo, Dem. Rep.",1998,28.3947631
"Congo, Dem. Rep.",1999,28.02184784
"Congo, Dem. Rep.",2000,6.643361993
"Congo, Dem. Rep.",2001,17.19070925
"Congo, Dem. Rep.",2002,17.93527145
"Congo, Dem. Rep.",2003,22.8970029
"Congo, Dem. Rep.",2004,21.0935513
"Congo, Dem. Rep.",2005,20.77140003
"Congo, Dem. Rep.",2006,26.63632081
"Congo, Dem. Rep.",2007,29.24676673
"Congo, Dem. Rep.",2008,32.63516012
"Congo, Dem. Rep.",2009,31.1161565
"Congo, Dem. Rep.",2010,37.42847146
"Congo, Dem. Rep.",2011,40.23570464
"Congo, Dem. Rep.",2012,33.39618801
"Congo, Rep.",1993,54.80267059
"Congo, Rep.",1994,52.98477557
"Congo, Rep.",1995,50.29297028
"Congo, Rep.",1996,55.37074189
"Congo, Rep.",1997,65.51708023
"Congo, Rep.",1998,49.87501445
"Congo, Rep.",1999,59.57810608
"Congo, Rep.",2000,75.08250182
"Congo, Rep.",2001,66.85908975
"Congo, Rep.",2002,62.42076771
"Congo, Rep.",2003,59.30257089
"Congo, Rep.",2004,60.31629116
"Congo, Rep.",2005,72.57996946
"Congo, Rep.",2006,78.61489755
"Congo, Rep.",2007,65.88503506
"Congo, Rep.",2008,67.81035715
"Congo, Rep.",2009,56.11214644
"Congo, Rep.",2010,66.62086657
"Congo, Rep.",2011,69.97725488
"Congo, Rep.",2012,73.40132281
Colombia,1993,5.123093141
Colombia,1994,3.298430651
Colombia,1995,3.963357998
Colombia,1996,4.883586001
Colombia,1997,4.317963161
Colombia,1998,3.117545658
Colombia,1999,5.277220332
Colombia,2000,7.415693787
Colombia,2001,5.722682215
Colombia,2002,5.429985686
Colombia,2003,6.894431404
Colombia,2004,8.146767534
Colombia,2005,8.804639442
Colombia,2006,9.875182854
Colombia,2007,9.074540351
Colombia,2008,12.12875673
Colombia,2009,7.678566256
Colombia,2010,9.620921973
Colombia,2011,12.37981959
Colombia,2012,10.81777104
Comoros,1993,0.983450401
Comoros,1994,1.642568803
Comoros,1995,2.359712492
Comoros,1996,2.613384051
Comoros,1997,2.71866121
Comoros,1998,2.708715254
Comoros,1999,1.902227853
Comoros,2000,1.939149892
Comoros,2001,1.869624509
Comoros,2002,2.075305155
Comoros,2003,2.032062323
Comoros,2004,1.631017034
Comoros,2005,1.636522652
Comoros,2006,2.118893785
Comoros,2007,2.48419873
Comoros,2008,2.805512622
Comoros,2009,2.58915635
Comoros,2010,2.886708351
Comoros,2011,2.857171119
Comoros,2012,2.775954671
Cabo Verde,1993,0.309868691
Cabo Verde,1994,0.465145013
Cabo Verde,1995,0.600497497
Cabo Verde,1996,0.630220397
Cabo Verde,1997,0.640346619
Cabo Verde,1998,0.59607852
Cabo Verde,1999,0.378621913
Cabo Verde,2000,0.3636786
Cabo Verde,2001,0.361404726
Cabo Verde,2002,0.419675902
Cabo Verde,2003,0.430840622
Cabo Verde,2004,0.382916047
Cabo Verde,2005,0.379859524
Cabo Verde,2006,0.43986469
Cabo Verde,2007,0.462767022
Cabo Verde,2008,0.501165385
Cabo Verde,2009,0.498617701
Cabo Verde,2010,0.573481943
Cabo Verde,2011,0.577110204
Cabo Verde,2012,0.562638763
Costa Rica,1993,2.165264715
Costa Rica,1994,2.256363997
Costa Rica,1995,2.407109179
Costa Rica,1996,2.416800435
Costa Rica,1997,2.078147042
Costa Rica,1998,0.878325175
Costa Rica,1999,0.727559801
Costa Rica,2000,0.923272296
Costa Rica,2001,0.999390379
Costa Rica,2002,0.976619389
Costa Rica,2003,1.145465919
Costa Rica,2004,1.000018387
Costa Rica,2005,0.965219683
Costa Rica,2006,1.099272337
Costa Rica,2007,1.352966531
Costa Rica,2008,1.358691469
Costa Rica,2009,1.136340808
Costa Rica,2010,1.233367853
Costa Rica,2011,0.947273492
Costa Rica,2012,0.890578579
Caribbean small states,1993,7.786445443
Caribbean small states,1994,2.475194519
Caribbean small states,1995,6.52956624
Caribbean small states,1996,7.315869291
Caribbean small states,1997,1.677550272
Caribbean small states,1998,3.497395636
Caribbean small states,1999,1.02795109
Caribbean small states,2000,1.031063672
Caribbean small states,2001,1.072673861
Caribbean small states,2002,0.862230774
Caribbean small states,2003,0.830318372
Caribbean small states,2004,0.916898135
Caribbean small states,2005,25.56799008
Caribbean small states,2006,1.149929612
Caribbean small states,2007,25.05802008
Caribbean small states,2008,30.57973253
Caribbean small states,2009,1.657097922
Caribbean small states,2010,2.186769387
Caribbean small states,2011,2.890875284
Caribbean small states,2012,3.324534623
Cuba,1993,1.055802725
Cuba,1994,0.85799102
