country,x,y
Europe & Central Asia,2002,1.817525585
Europe & Central Asia,2003,2.09311165
Europe & Central Asia,2004,2.556800046
Europe & Central Asia,2005,2.962884296
Europe & Central Asia,2006,3.352056528
Europe & Central Asia,2007,3.956056048
Europe & Central Asia,2008,4.425031561
Europe & Central Asia,2009,5.320677174
Europe & Central Asia,2010,5.908993747
Europe & Central Asia,2011,7.171148914
Europe & Central Asia (all income levels),1993,0.023859296
Europe & Central Asia (all income levels),1994,0.025374547
Europe & Central Asia (all income levels),1995,0.053035631
Europe & Central Asia (all income levels),1996,0.045302573
Europe & Central Asia (all income levels),1997,0.06502704
Europe & Central Asia (all income levels),1998,0.060150076
Europe & Central Asia (all income levels),1999,0.045096359
Europe & Central Asia (all income levels),2000,0.050399001
Europe & Central Asia (all income levels),2001,0.060675518
Europe & Central Asia (all income levels),2002,0.050054045
Europe & Central Asia (all income levels),2003,0.057978264
Europe & Central Asia (all income levels),2004,0.130133759
Europe & Central Asia (all income levels),2005,0.24081886
Europe & Central Asia (all income levels),2006,0.199239334
Europe & Central Asia (all income levels),2007,0.28773038
Europe & Central Asia (all income levels),2008,0.440834457
Europe & Central Asia (all income levels),2009,0.655207354
Europe & Central Asia (all income levels),2010,0.936992946
Europe & Central Asia (all income levels),2011,1.234395343
Ecuador,1993,0
Ecuador,1994,0
Ecuador,1995,0
Ecuador,1996,0
Ecuador,1997,0
Ecuador,1998,0
Ecuador,1999,0
Ecuador,2000,0
Ecuador,2001,0
Ecuador,2002,0
Ecuador,2003,0
Ecuador,2004,0
Ecuador,2005,0.397804121
Ecuador,2006,4.867542537
Ecuador,2007,5.881260447
Ecuador,2008,2.821215541
Ecuador,2009,2.424803836
Ecuador,2010,2.521662429
Ecuador,2011,2.792855028
"Egypt, Arab Rep.",1993,0
"Egypt, Arab Rep.",1994,0
"Egypt, Arab Rep.",1995,0
"Egypt, Arab Rep.",1996,0
"Egypt, Arab Rep.",1997,0
"Egypt, Arab Rep.",1998,0
"Egypt, Arab Rep.",1999,0.035039054
"Egypt, Arab Rep.",2000,0.175319606
"Egypt, Arab Rep.",2001,0.265363464
"Egypt, Arab Rep.",2002,0.228725193
"Egypt, Arab Rep.",2003,0.386623662
"Egypt, Arab Rep.",2004,0.516293349
"Egypt, Arab Rep.",2005,0.507866409
"Egypt, Arab Rep.",2006,0.533763117
"Egypt, Arab Rep.",2007,0.664114634
"Egypt, Arab Rep.",2008,0.710470085
"Egypt, Arab Rep.",2009,0.815107914
"Egypt, Arab Rep.",2010,1.16080248
"Egypt, Arab Rep.",2011,1.250431073
Euro area,1993,1.064314666
Euro area,1994,1.126286124
Euro area,1995,1.232645766
Euro area,1996,1.228206154
Euro area,1997,1.477816379
Euro area,1998,1.726497162
Euro area,1999,1.859733227
Euro area,2000,2.21023738
Euro area,2001,2.43878226
Euro area,2002,3.008853419
Euro area,2003,3.472284073
Euro area,2004,4.174430527
Euro area,2005,4.911984941
Euro area,2006,5.668092772
Euro area,2007,6.784144128
Euro area,2008,7.591080692
Euro area,2009,9.132797494
Euro area,2010,10.0385197
Euro area,2011,12.29602995
Eritrea,1993,0
Eritrea,1994,0
Eritrea,1995,0
Eritrea,1996,0
Eritrea,1997,0.46728972
Eritrea,1998,0.512820513
Eritrea,1999,0.46728972
Eritrea,2000,0.476190476
Eritrea,2001,0.429184549
Eritrea,2002,0.386100386
Eritrea,2003,0.36101083
Eritrea,2004,0.35335689
Eritrea,2005,0.347222222
Eritrea,2006,0.743494424
Eritrea,2007,0.694444444
Eritrea,2008,0.696864111
Eritrea,2009,0.677966102
Eritrea,2010,0.643086817
Eritrea,2011,0.59347181
Spain,1993,0.452910788
Spain,1994,0.512112963
Spain,1995,0.7826276
Spain,1996,0.84157702
Spain,1997,1.172632926
Spain,1998,1.498510797
Spain,1999,2.178908554
Spain,2000,2.823633788
Spain,2001,3.610120695
Spain,2002,4.984223711
Spain,2003,5.946065687
Spain,2004,6.898919943
Spain,2005,8.246817185
Spain,2006,8.860485415
Spain,2007,10.26176207
Spain,2008,12.47001396
Spain,2009,16.33232717
Spain,2010,18.59479753
Spain,2011,19.24544621
Spain,2012,22.49142257
Estonia,1993,0
Estonia,1994,0
Estonia,1995,0.06827492
Estonia,1996,0.054147715
Estonia,1997,0.085910653
Estonia,1998,0.139632302
Estonia,1999,0.144910035
Estonia,2000,0.15277941
Estonia,2001,0.129518427
Estonia,2002,0.278875203
Estonia,2003,0.352250489
Estonia,2004,0.36878882
Estonia,2005,0.872121509
Estonia,2006,1.191944102
Estonia,2007,1.017227235
Estonia,2008,1.597202533
Estonia,2009,5.797926871
Estonia,2010,7.844800987
Estonia,2011,8.911812611
Estonia,2012,11.97559753
Ethiopia,1993,0
Ethiopia,1994,0
Ethiopia,1995,0
Ethiopia,1996,0
Ethiopia,1997,0
Ethiopia,1998,1.572897762
Ethiopia,1999,1.216545012
Ethiopia,2000,0.298685783
Ethiopia,2001,0.049701789
Ethiopia,2002,0
Ethiopia,2003,0
Ethiopia,2004,0
Ethiopia,2005,0
Ethiopia,2006,0
Ethiopia,2007,0
Ethiopia,2008,0.370664549
Ethiopia,2009,0.601202405
Ethiopia,2010,0.361445783
Ethiopia,2011,0.368145708
European Union,1993,0.930174568
European Union,1994,1.002853969
European Union,1995,1.08718734
European Union,1996,1.080433832
European Union,1997,1.334070251
European Union,1998,1.565061996
European Union,1999,1.707409743
European Union,2000,2.055290553
European Union,2001,2.215758425
European Union,2002,2.693397746
European Union,2003,3.098739085
European Union,2004,3.812052478
European Union,2005,4.467993407
European Union,2006,5.069544642
European Union,2007,6.024923897
European Union,2008,6.781586049
European Union,2009,8.170543819
European Union,2010,9.072678949
European Union,2011,11.17925104
Fragile and conflict affected situations,1993,0
Fragile and conflict affected situations,1994,0
Fragile and conflict affected situations,1995,0
Fragile and conflict affected situations,1996,0
Fragile and conflict affected situations,1997,0.000842556
Fragile and conflict affected situations,1998,0.000824068
Fragile and conflict affected situations,1999,0.000768253
